satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary,investment,reward,sanity,experience,efficiency
0.1,0.87,6,248,4,0,1,0,4,0,1488,0,1.90945039074,24,0.0241935483871
0.66,0.73,5,249,2,0,0,0,3,1,1245,1,6.23457787025,10,0.0200803212851
0.94,0.77,5,210,3,0,0,0,7,2,1050,2,18.8272743153,15,0.0238095238095
0.92,0.87,4,226,6,1,1,0,2,1,904,1,31.3459152354,24,0.0176991150442
0.38,0.57,2,140,3,0,1,0,3,0,280,0,6.8451701868,6,0.0142857142857
0.63,0.73,5,168,3,0,0,0,2,0,840,0,132.283720175,15,0.0297619047619
0.1,0.85,6,266,4,0,1,0,4,0,1596,0,1.46336920805,24,0.0225563909774
0.37,0.48,2,137,3,0,1,0,2,1,274,1,6.61752630104,6,0.014598540146
0.55,0.41,4,132,5,1,0,0,3,1,528,1,19.182218702,20,0.030303030303
0.91,0.59,3,266,2,0,0,0,3,1,798,1,401.09197816,6,0.0112781954887
0.36,0.63,3,130,5,0,0,0,1,0,390,0,11.8341135727,15,0.0230769230769
0.89,0.91,4,190,2,0,0,0,7,1,760,1,1964.65696466,8,0.0210526315789
0.85,0.87,5,246,5,1,1,0,4,1,1230,1,3.68522959976,25,0.020325203252
0.72,0.54,3,226,2,1,0,0,4,0,678,0,330.51498847,6,0.0132743362832
0.97,0.55,5,212,6,0,0,0,4,2,1060,2,17.9806867345,30,0.0235849056604
0.2,0.89,6,244,3,0,0,0,8,0,1464,0,2.22129257015,18,0.0245901639344
0.11,0.84,7,264,4,0,1,0,2,1,1848,1,0.88646676708,28,0.0265151515152
0.91,0.54,3,210,2,0,0,0,5,0,630,0,194.858192206,6,0.0142857142857
0.37,0.51,2,132,3,0,1,0,2,1,264,1,6.33596329766,6,0.0151515151515
0.7,0.74,3,157,3,0,0,0,2,2,471,2,25.538946894,9,0.0191082802548
0.54,0.91,2,156,3,0,0,0,4,0,312,0,8.85617344298,6,0.0128205128205
0.62,0.52,6,253,4,0,0,0,3,1,1518,1,2.60231766909,24,0.0237154150198
0.48,0.8,4,196,5,0,0,0,7,0,784,0,489.09451421,20,0.0204081632653
0.89,0.97,4,147,2,0,0,0,2,0,588,0,95.0608590685,8,0.0272108843537
0.92,0.64,4,217,4,0,0,0,8,1,868,1,99.3685953835,16,0.0184331797235
0.45,0.51,2,149,3,0,1,0,1,0,298,0,7.80568684661,6,0.0134228187919
0.85,0.87,4,273,5,0,1,0,8,1,1092,1,14.0396144798,20,0.014652014652
0.78,0.92,3,169,3,0,0,0,4,2,507,2,36.116465456,9,0.0177514792899
0.66,0.75,4,203,3,1,0,0,6,0,812,0,120.464441219,12,0.0197044334975
0.88,0.67,5,260,3,1,0,0,8,0,1300,0,2.88306414511,15,0.0192307692308
0.1,0.81,6,269,4,0,1,0,1,1,1614,1,1.40444775837,24,0.0223048327138
0.45,0.5,2,157,3,0,1,0,5,1,314,1,8.41917016014,6,0.0127388535032
0.69,0.5,3,208,4,0,0,0,0,0,624,0,153.274079449,12,0.0144230769231
0.51,0.93,5,232,3,0,0,0,3,1,1160,1,8.12868078509,15,0.0215517241379
0.77,0.95,3,246,3,0,0,0,0,0,738,0,21585.3658537,9,0.0121951219512
0.46,0.82,2,189,5,0,0,0,7,0,378,0,11.8504569731,10,0.010582010582
0.52,0.83,3,153,2,0,0,0,4,1,459,1,20.8501940988,6,0.0196078431373
0.53,0.73,5,174,3,0,0,0,1,2,870,2,76.9540287697,15,0.0287356321839
0.59,0.62,3,212,2,1,0,0,4,2,636,2,91.9075144509,6,0.0141509433962
0.46,0.75,6,276,6,0,0,0,3,0,1656,0,1.69899805663,36,0.0217391304348
0.74,0.74,5,160,3,1,0,0,4,2,800,2,172.550575169,15,0.03125
0.41,0.9,6,155,2,0,0,0,1,1,930,1,34.8992624128,12,0.0387096774194
0.69,0.67,4,274,4,0,0,0,1,1,1096,1,12.547330908,16,0.014598540146
0.49,0.74,2,154,3,0,0,0,3,1,308,1,8.40658534659,6,0.012987012987
0.62,0.49,4,174,3,0,0,0,2,1,696,1,1486.23853211,12,0.0229885057471
0.67,0.7,4,222,3,0,0,0,9,0,888,0,66.0549007199,12,0.018018018018
0.43,0.46,2,156,3,0,1,0,2,0,312,0,8.22358962563,6,0.0128205128205
0.76,0.52,2,229,3,0,0,1,2,1,458,2,23.9644889845,6,0.00873362445415
0.61,0.9,3,224,3,0,0,0,3,0,672,0,495.384615385,9,0.0133928571429
0.61,0.57,4,160,3,1,0,0,3,0,640,0,101.615753598,12,0.025
0.83,0.74,3,259,3,1,0,0,1,0,777,0,396.963123644,9,0.011583011583
0.9,1.0,5,221,5,0,1,0,3,0,1105,0,13.4392440072,25,0.0226244343891
0.11,0.93,7,308,4,0,1,0,6,1,2156,1,0.54509828957,28,0.0227272727273
0.79,0.5,4,151,3,1,0,0,2,1,604,1,57.2763343146,12,0.0264900662252
0.99,0.95,4,102,5,0,0,0,6,0,408,0,19.3125133441,20,0.0392156862745
0.15,0.81,4,160,5,0,0,0,2,1,640,1,145.165362282,20,0.025
0.51,0.55,3,261,3,0,0,0,2,0,783,0,517.655125129,9,0.0114942528736
0.69,0.9,4,148,2,0,0,0,4,0,592,0,90.0372935535,8,0.027027027027
0.84,0.62,4,138,3,0,0,0,2,0,552,0,58.7296520906,12,0.0289855072464
0.09,0.8,6,304,4,0,1,0,2,0,1824,0,0.909071196121,24,0.0197368421053
0.85,0.97,4,266,6,0,1,0,7,0,1064,0,16.4845935879,24,0.015037593985
0.88,0.91,3,157,2,0,0,0,2,1,471,1,28.2430706828,6,0.0191082802548
0.85,0.49,4,142,3,0,0,0,3,1,568,1,71.3679500039,12,0.0281690140845
0.89,0.56,4,241,5,0,0,0,6,0,964,0,34.2230109007,20,0.0165975103734
0.43,0.56,2,157,3,0,1,0,4,0,314,0,8.30304367517,6,0.0127388535032
0.49,0.77,3,147,3,0,0,0,3,0,441,0,17.9637108928,9,0.0204081632653
0.84,0.95,4,208,3,1,0,0,3,1,832,1,86.7106503299,12,0.0192307692308
0.15,0.96,5,201,6,0,0,0,3,0,1005,0,15.0964201793,30,0.0248756218905
0.42,0.5,2,151,3,0,0,0,4,0,302,0,7.78807656447,6,0.0132450331126
0.54,0.91,3,249,3,0,0,0,2,2,747,2,4738.46153846,9,0.0120481927711
0.09,0.9,6,295,4,0,1,0,1,0,1770,0,1.0058301236,24,0.0203389830508
0.16,0.54,5,206,5,0,0,0,4,1,1030,1,12.8032493764,25,0.0242718446602
0.63,0.83,6,242,5,0,1,0,1,0,1452,0,3.11824460046,30,0.0247933884298
0.52,0.92,4,112,2,0,0,0,2,1,448,1,19.2497657101,8,0.0357142857143
0.85,0.82,4,270,5,0,1,0,4,0,1080,0,15.0159900002,20,0.0148148148148
0.24,0.58,5,279,4,0,0,0,5,1,1395,1,2.79558207852,20,0.0179211469534
0.96,0.59,6,133,5,0,0,0,4,1,798,1,411.591768165,30,0.0451127819549
0.65,0.77,2,248,3,0,0,0,3,0,496,0,30.392337447,6,0.00806451612903
0.67,0.39,2,207,7,0,0,0,4,1,414,1,16.8302662609,14,0.00966183574879
0.76,0.99,3,164,2,0,0,0,3,1,492,1,31.3334520207,6,0.0182926829268
0.87,0.91,4,255,5,0,1,0,3,1,1020,1,22.0826149595,20,0.0156862745098
0.94,0.86,3,223,4,0,0,0,4,1,669,1,538.7392391,12,0.0134529147982
0.47,0.51,6,190,5,0,0,1,8,1,1140,2,8.70224127112,30,0.0315789473684
0.57,0.59,4,206,3,0,0,0,8,1,824,1,173.941945491,12,0.0194174757282
0.72,0.71,3,242,2,0,0,0,2,1,726,1,172000.0,6,0.0123966942149
0.93,0.52,4,200,3,0,0,0,2,0,800,0,382.784609282,12,0.02
0.6,0.82,4,194,3,0,0,0,0,0,776,0,723.981900452,12,0.020618556701
0.48,0.77,5,250,2,0,0,1,8,1,1250,2,5.45236183052,10,0.02
0.09,0.96,6,268,4,0,1,0,2,1,1608,1,1.41074391503,24,0.0223880597015
0.81,0.62,4,255,4,1,0,0,2,0,1020,0,10.6870409296,16,0.0156862745098
0.69,0.63,5,140,4,0,0,1,4,2,700,3,2007.12589074,20,0.0357142857143
0.38,0.51,2,159,3,0,1,0,4,1,318,1,8.16945098921,6,0.0125786163522
0.5,0.86,3,180,7,0,0,1,9,2,540,3,41.9909299591,21,0.0166666666667
0.1,0.97,7,284,4,0,1,0,3,0,1988,0,0.693970406578,28,0.0246478873239
0.61,0.9,2,142,3,0,0,0,5,2,284,2,8.13024552332,6,0.0140845070423
0.79,0.84,3,176,3,0,0,0,3,0,528,0,44.3047373892,9,0.0170454545455
0.61,0.5,4,271,3,1,0,0,4,1,1084,1,6.38757081872,12,0.0147601476015
0.2,0.6,5,261,8,0,0,0,4,1,1305,1,3.61688724655,40,0.0191570881226
0.38,0.49,4,196,3,0,0,1,9,2,784,3,456.047587574,12,0.0204081632653
0.94,0.55,3,160,3,0,0,0,4,0,480,0,31.289313248,9,0.01875
0.5,0.84,3,156,4,0,0,0,1,0,468,0,22.0193182819,12,0.0192307692308
0.44,0.51,2,127,3,0,1,0,2,1,254,1,6.38224318119,6,0.0157480314961
0.86,0.84,5,254,5,0,1,0,7,1,1270,1,6.35502012423,25,0.0196850393701
0.75,0.5,4,166,4,0,0,0,6,0,664,0,414.103170847,16,0.0240963855422
0.83,0.73,4,157,2,0,0,0,8,1,628,1,179.376592825,8,0.0254777070064
0.44,0.53,2,147,3,0,1,0,2,0,294,0,7.609947893,6,0.0136054421769
0.32,0.58,5,271,5,0,1,0,4,2,1355,2,3.36840386142,25,0.0184501845018
1.0,0.68,3,132,2,0,0,0,4,1,396,1,18.0358914239,6,0.0227272727273
0.4,0.54,2,137,3,0,1,0,5,1,274,1,6.7624356361,6,0.014598540146
0.89,0.96,3,179,8,0,0,0,9,2,537,2,51.2681405127,24,0.0167597765363
0.71,0.54,4,188,6,0,0,0,2,0,752,0,3226.41509434,24,0.0212765957447
0.11,0.83,6,253,4,0,1,0,3,0,1518,0,1.78306951401,24,0.0237154150198
0.73,0.98,5,272,2,0,0,0,5,0,1360,0,4.3449651147,10,0.0183823529412
0.96,0.55,4,234,4,0,0,0,8,1,936,1,45.7409568261,16,0.017094017094
0.2,0.68,5,167,7,0,0,0,5,1,835,1,106.790068524,35,0.0299401197605
0.98,0.98,4,259,2,0,0,0,0,2,1036,2,21.0079575597,8,0.015444015444
0.52,0.79,4,234,3,0,0,0,3,0,936,0,35.4725787631,12,0.017094017094
0.78,0.87,4,236,5,0,1,0,4,1,944,1,38.5064682213,20,0.0169491525424
0.41,0.47,2,154,3,0,1,0,4,0,308,0,7.95522505952,6,0.012987012987
0.67,0.5,4,157,2,0,0,0,1,1,628,1,163.693393452,8,0.0254777070064
1.0,0.55,4,186,4,1,0,0,2,1,744,1,4424.77876106,16,0.0215053763441
0.52,0.98,4,148,3,0,0,0,4,0,592,0,80.9802876931,12,0.027027027027
0.65,0.97,3,171,3,0,0,0,6,1,513,1,35.3644683542,9,0.0175438596491
0.61,0.55,4,231,3,0,0,0,2,0,924,0,42.3394519539,12,0.017316017316
0.67,0.94,2,192,3,0,0,0,7,0,384,0,14.0305479475,6,0.0104166666667
0.7,0.74,6,136,3,0,1,0,6,0,816,0,224.570673712,18,0.0441176470588
0.1,0.79,6,256,5,0,1,0,3,0,1536,0,1.68905950096,30,0.0234375
0.49,0.59,3,185,3,0,0,0,4,0,555,0,49.2122733428,9,0.0162162162162
0.39,0.37,3,127,3,0,0,0,4,0,381,0,11.4776433673,9,0.0236220472441
0.71,0.76,5,172,2,1,0,0,3,2,860,2,49.819368372,10,0.0290697674419
0.96,0.61,3,140,3,0,0,0,5,0,420,0,20.5274292537,9,0.0214285714286
0.62,0.77,5,227,4,0,1,0,5,0,1135,0,9.82789058282,20,0.0220264317181
0.58,0.73,4,205,4,0,0,0,6,0,820,0,190.775175078,16,0.019512195122
0.39,0.54,2,154,3,0,1,0,5,0,308,0,7.84238498776,6,0.012987012987
0.47,0.53,4,181,3,0,0,0,2,0,724,0,56538.4615385,12,0.0220994475138
0.74,0.69,3,230,2,0,0,0,3,1,690,1,1143.2325887,6,0.0130434782609
0.24,0.91,4,232,2,0,0,0,3,0,928,0,31.3115499217,8,0.0172413793103
1.0,0.67,3,181,2,0,0,0,2,0,543,0,57.8084805041,6,0.0165745856354
0.85,0.81,4,260,3,0,0,0,7,1,1040,1,19.1269824859,12,0.0153846153846
0.88,0.66,4,275,3,0,0,0,4,1,1100,1,13.6586216417,12,0.0145454545455
0.99,0.99,4,195,2,0,0,0,1,0,780,0,764.79631053,8,0.0205128205128
0.1,0.84,6,286,4,0,1,0,7,0,1716,0,1.12916636727,24,0.020979020979
0.29,0.57,5,149,3,0,0,0,4,0,745,0,5019.45525292,15,0.0335570469799
0.97,0.54,3,154,8,1,0,0,4,1,462,1,13.8168046009,24,0.0194805194805
0.81,0.7,6,161,4,0,1,0,6,1,966,1,32.2236069076,24,0.0372670807453
0.51,0.83,5,249,4,0,1,0,2,1,1245,1,5.67121240005,20,0.0200803212851
0.64,0.6,3,135,3,0,0,0,8,0,405,0,15.6224696838,9,0.0222222222222
0.11,0.79,6,292,4,0,1,0,6,0,1752,0,1.0606480464,24,0.0205479452055
0.67,0.54,3,213,4,0,0,0,3,0,639,0,206.147389211,12,0.0140845070423
0.8,0.86,5,262,6,0,1,0,4,1,1310,1,5.3323537602,30,0.0190839694656
0.59,0.69,3,200,3,0,0,0,4,0,600,0,95.5414012739,9,0.015
0.21,0.58,7,203,5,0,1,0,3,1,1421,1,2.52680818185,35,0.0344827586207
0.63,0.98,4,187,3,0,0,0,9,2,748,2,4502.76243094,12,0.0213903743316
0.51,0.56,4,157,3,0,0,0,6,1,628,1,148.01019408,12,0.0254777070064
0.77,0.87,4,209,3,0,0,0,2,1,836,1,154.585152838,12,0.0191387559809
0.87,0.71,4,157,2,0,0,0,0,1,628,1,183.297392668,8,0.0254777070064
0.41,0.55,2,154,3,0,1,0,3,0,308,0,7.95522505952,6,0.012987012987
0.82,0.74,3,163,2,0,0,0,4,2,489,2,31.5966736689,6,0.0184049079755
0.39,0.57,2,158,3,0,1,0,2,2,316,2,8.14914697778,6,0.0126582278481
0.8,0.94,4,271,4,0,0,1,4,1,1084,2,14.2827670481,16,0.0147601476015
0.8,0.77,4,205,2,0,0,0,4,0,820,0,217.338807051,8,0.019512195122
0.74,0.98,3,196,6,1,0,0,3,0,588,0,43.758173222,18,0.015306122449
0.57,0.54,4,210,3,0,0,0,7,0,840,0,127.414380782,12,0.0190476190476
0.39,0.68,2,137,3,1,0,0,4,0,274,0,3.35706626221,6,0.014598540146
0.78,0.6,4,143,2,0,0,1,4,1,572,2,72.2109533469,8,0.027972027972
0.93,0.68,3,272,2,1,0,0,4,0,816,0,127.476882431,6,0.0110294117647
0.21,0.57,5,239,3,0,0,0,4,2,1195,2,5.57200550754,15,0.0209205020921
0.49,0.83,4,194,3,0,0,0,2,1,776,1,674.208144796,12,0.020618556701
0.95,0.53,4,162,3,0,0,0,4,1,648,1,297.165498324,12,0.0246913580247
0.1,0.79,6,291,4,0,1,0,4,0,1746,0,1.0635315047,24,0.020618556701
0.96,0.51,3,237,4,0,0,0,2,2,711,2,6030.76923077,12,0.0126582278481
0.55,0.85,4,273,2,0,0,0,4,1,1092,1,11.7629202398,8,0.014652014652
0.87,0.9,5,252,5,0,1,0,6,0,1260,0,6.63209936091,25,0.0198412698413
0.66,0.64,4,204,2,0,0,0,8,0,816,0,219.28665786,8,0.0196078431373
0.11,0.79,7,306,4,0,1,0,7,1,2142,1,0.555953460184,28,0.0228758169935
0.11,0.87,6,306,4,0,1,0,6,0,1836,0,0.905789709902,24,0.0196078431373
0.55,0.65,4,170,4,0,0,0,4,0,680,0,645.295587011,16,0.0235294117647
0.58,0.85,4,162,3,0,0,0,4,1,648,1,240.780249924,12,0.0246913580247
0.5,0.83,5,258,2,0,0,0,6,0,1290,0,4.76611104403,10,0.0193798449612
0.39,0.49,2,127,3,0,1,0,6,1,254,1,6.16063751518,6,0.0157480314961
0.58,0.43,3,194,2,1,0,0,8,1,582,1,36.5571494678,6,0.0154639175258
0.19,0.6,5,198,4,0,0,0,3,2,990,2,17.4686591703,20,0.0252525252525
0.9,0.82,3,203,2,0,0,0,8,0,609,0,131.935282272,6,0.0147783251232
0.37,0.51,2,153,3,0,0,0,6,2,306,2,7.656625496,6,0.0130718954248
0.95,0.64,3,262,3,0,0,0,4,0,786,0,600.0,9,0.0114503816794
0.61,0.66,2,111,3,0,0,0,2,1,222,1,6.26337288465,6,0.018018018018
0.65,0.83,5,182,2,1,0,0,6,0,910,0,25.1816128441,10,0.0274725274725
0.97,0.64,3,237,3,0,0,0,6,1,711,1,6061.53846154,9,0.0126582278481
0.75,0.57,5,162,3,0,0,0,1,1,810,1,266.686985675,15,0.0308641975309
0.26,0.69,4,180,3,1,0,0,1,0,720,0,7682.92682927,12,0.0222222222222
0.52,0.44,3,119,2,0,0,0,4,0,357,0,10.9838494056,6,0.0252100840336
0.24,0.89,5,142,4,0,0,0,3,1,710,1,3425.41436464,20,0.0352112676056
0.82,0.92,5,225,5,0,1,0,4,0,1125,0,11.6058845661,25,0.0222222222222
0.45,0.55,3,151,3,0,0,0,4,1,453,1,19.0346167478,9,0.0198675496689
0.91,0.93,4,184,3,0,0,0,2,0,736,0,38200.0,12,0.0217391304348
0.38,0.52,2,156,3,0,1,0,2,0,312,0,7.93605152683,6,0.0128205128205
0.69,0.57,4,227,4,0,0,0,3,1,908,1,52.7432744523,16,0.0176211453744
0.11,0.87,6,278,5,0,1,0,2,0,1668,0,1.25890019757,30,0.0215827338129
0.76,0.81,4,193,3,1,0,0,1,0,772,0,475.675675676,12,0.020725388601
0.7,0.54,5,263,3,0,0,0,2,0,1315,0,4.95053829824,15,0.0190114068441
0.38,0.5,2,150,3,1,1,0,3,1,300,1,3.74914421708,6,0.0133333333333
0.19,0.8,6,157,6,1,0,0,4,0,942,0,13.1143927706,36,0.0382165605096
0.9,0.51,4,137,6,0,0,0,4,1,548,1,57.9940174593,24,0.029197080292
0.71,0.36,4,278,4,1,0,0,7,2,1112,2,5.82861817438,16,0.0143884892086
0.82,0.49,5,203,6,0,0,0,2,0,1015,0,22.2502047752,30,0.0246305418719
0.94,0.47,5,131,6,0,0,0,2,1,655,1,354.208508307,30,0.0381679389313
0.3,0.67,3,232,3,0,0,0,4,0,696,0,1192.66055046,9,0.0129310344828
0.53,0.47,6,106,6,0,0,0,9,2,636,2,176.878612717,36,0.0566037735849
0.5,0.78,3,206,3,1,0,1,4,2,618,3,60.8667424119,9,0.0145631067961
0.45,0.51,2,147,3,0,1,0,4,0,294,0,7.66279475336,6,0.0136054421769
0.53,0.8,4,204,3,0,0,0,6,1,816,1,202.113606341,12,0.0196078431373
0.9,0.99,4,190,2,0,0,0,4,0,760,0,1975.05197505,8,0.0210526315789
0.94,0.73,4,204,2,0,0,0,4,0,816,0,256.274768824,8,0.0196078431373
0.39,0.89,3,188,5,0,0,0,3,0,564,0,51.0541394255,15,0.0159574468085
0.78,0.96,3,202,4,1,0,0,5,1,606,1,58.8235294118,12,0.0148514851485
0.53,0.88,3,157,3,0,0,0,6,0,471,0,22.9850522046,9,0.0191082802548
0.53,0.41,2,148,2,1,0,0,4,1,296,1,4.08021761161,4,0.0135135135135
0.82,0.69,3,250,3,0,0,0,1,0,750,0,4117.64705882,9,0.012
0.09,0.94,6,283,5,0,1,0,6,0,1698,0,1.16085634988,30,0.0212014134276
0.48,0.98,3,259,6,0,0,0,6,1,777,1,642.082429501,18,0.011583011583
0.64,0.5,4,189,3,0,0,0,6,1,756,1,2246.57534247,12,0.021164021164
0.17,0.84,5,232,3,0,1,0,4,0,1160,0,6.29838180037,15,0.0215517241379
0.23,0.78,4,163,6,0,0,0,8,1,652,1,207.41989882,24,0.0245398773006
0.51,0.95,4,169,3,1,0,0,4,0,676,0,268.683274021,12,0.0236686390533
0.96,0.83,3,233,3,0,0,0,4,1,699,1,2175.36071032,9,0.0128755364807
0.56,0.57,3,205,3,0,0,0,2,1,615,1,120.0276987,9,0.0146341463415
0.09,0.96,6,296,4,0,1,0,2,0,1776,0,0.994335027048,24,0.0202702702703
0.72,0.57,4,224,4,0,0,0,8,1,896,1,61.6708497669,16,0.0178571428571
0.63,0.61,5,186,10,0,0,0,2,0,930,0,40.3445373991,50,0.0268817204301
0.36,0.55,2,152,3,0,1,0,6,0,304,0,7.52937007961,6,0.0131578947368
0.8,0.98,2,232,6,1,0,0,4,0,464,0,12.8157662404,12,0.00862068965517
0.38,0.53,2,156,3,0,1,0,4,0,312,0,7.93605152683,6,0.0128205128205
0.45,0.64,3,169,10,0,0,0,6,1,507,1,29.4207162423,30,0.0177514792899
0.16,0.84,3,238,6,0,0,0,2,1,714,1,5132.74336283,18,0.0126050420168
0.91,0.55,3,223,4,1,0,0,2,0,669,0,265.204109969,12,0.0134529147982
0.09,0.93,6,249,4,0,1,0,4,0,1494,0,1.86252832239,24,0.0240963855422
0.17,0.88,2,206,4,0,0,0,3,1,412,1,11.6429495472,8,0.00970873786408
0.86,0.98,3,158,5,0,1,0,4,0,474,0,28.6039430382,15,0.0189873417722
0.67,0.6,3,157,3,0,0,0,5,0,471,0,25.0882595959,9,0.0191082802548
0.52,0.72,3,253,3,0,0,0,1,0,759,0,1687.01442841,9,0.0118577075099
0.67,0.74,3,204,3,0,0,0,8,1,612,1,121.986851717,9,0.0147058823529
0.43,0.38,2,278,3,1,0,0,4,0,556,0,23.8890745072,6,0.00719424460432
0.83,0.71,3,254,2,0,0,0,2,0,762,0,1678.89908257,6,0.011811023622
0.49,0.95,4,181,3,0,0,0,3,1,724,1,57307.6923077,12,0.0220994475138
0.77,0.76,3,201,4,0,0,0,1,1,603,1,111.482018013,12,0.0149253731343
0.46,0.55,2,145,3,0,1,0,2,0,290,0,7.57567895725,6,0.0137931034483
0.66,0.95,3,133,3,0,0,0,5,0,399,0,15.2432025418,9,0.0225563909774
0.2,0.5,5,135,6,0,1,0,8,0,675,0,411.381556394,30,0.037037037037
0.53,0.67,4,167,2,0,0,0,9,0,668,0,411.069317571,8,0.0239520958084
0.96,0.99,4,233,3,0,0,0,4,0,932,0,47.561271536,12,0.0171673819742
0.94,0.52,5,133,3,0,0,0,3,0,665,0,473.517207713,15,0.0375939849624
0.72,0.67,4,192,3,0,0,0,4,1,768,1,1130.09198423,12,0.0208333333333
0.76,0.58,4,188,3,0,0,0,2,0,752,0,3320.75471698,12,0.0212765957447
0.37,0.56,2,138,3,0,1,0,6,0,276,0,6.67608790995,6,0.0144927536232
0.8,0.6,3,247,2,0,0,0,4,1,741,1,12413.7931034,6,0.0121457489879
0.44,0.92,6,268,4,1,0,0,1,1,1608,1,0.931867540206,24,0.0223880597015
0.45,0.53,2,149,3,0,1,0,3,0,298,0,7.80568684661,6,0.0134228187919
0.65,0.48,3,131,3,1,0,0,4,1,393,1,7.3075458161,9,0.0229007633588
0.38,0.52,2,145,3,0,1,0,4,0,290,0,7.16057326097,6,0.0137931034483
0.93,0.56,5,140,3,0,0,0,2,1,700,1,2292.16152019,15,0.0357142857143
0.54,0.83,6,165,6,0,1,0,3,0,990,0,22.6065001028,36,0.0363636363636
0.38,0.46,2,145,3,0,1,0,0,1,290,1,7.16057326097,6,0.0137931034483
0.64,0.75,4,172,4,0,0,0,5,1,688,1,975.029726516,16,0.0232558139535
0.48,0.54,4,105,5,1,0,0,3,0,420,0,7.75015186108,20,0.0380952380952
0.44,0.57,5,183,2,1,0,0,4,0,915,0,20.8110529815,10,0.0273224043716
0.5,0.64,3,249,2,1,0,0,2,0,747,0,2307.69230769,6,0.0120481927711
0.96,0.9,5,198,2,0,0,0,4,1,990,1,28.7719092217,10,0.0252525252525
0.75,0.99,5,221,5,0,1,0,7,0,1105,0,12.3782510592,25,0.0226244343891
0.7,0.6,3,266,2,0,0,0,2,2,798,2,356.992860143,6,0.0112781954887
0.91,0.9,4,250,5,0,1,0,4,1,1000,1,26.006917023,20,0.016
0.82,0.54,4,191,3,0,0,0,4,1,764,1,1484.50244698,12,0.020942408377
0.81,0.85,4,251,6,0,1,0,0,1,1004,1,23.9335678206,24,0.0159362549801
0.62,0.97,2,271,3,0,0,0,4,0,542,0,46.3254217901,6,0.00738007380074
0.99,0.57,3,189,4,1,0,0,4,1,567,1,37.9119832349,12,0.015873015873
0.77,0.56,5,226,4,0,0,0,4,0,1130,0,11.0073257795,20,0.0221238938053
0.2,0.59,5,105,4,0,0,0,2,2,525,2,28.8343705697,20,0.047619047619
0.52,0.38,3,132,4,0,0,0,3,1,396,1,13.7072774822,12,0.0227272727273
0.58,0.83,4,163,3,1,0,0,7,0,652,0,133.220910624,12,0.0245398773006
0.89,0.74,5,260,6,0,0,0,2,1,1300,1,5.79679918538,30,0.0192307692308
0.61,0.47,4,181,5,0,0,0,2,0,724,0,61923.0769231,20,0.0220994475138
0.72,1.0,4,245,5,0,1,0,4,0,980,0,27.300720612,20,0.0163265306122
0.67,0.83,3,148,3,0,0,0,3,0,444,0,20.5599192377,9,0.0202702702703
0.86,0.71,3,235,3,0,0,0,6,1,705,1,3223.57019064,9,0.0127659574468
0.81,0.87,4,254,5,0,1,0,5,0,1016,0,21.9740196674,20,0.0157480314961
0.61,0.7,3,225,3,0,0,0,1,0,675,0,551.936921495,9,0.0133333333333
0.69,0.61,2,141,3,0,0,0,2,1,282,1,8.45803513338,6,0.0141843971631
0.69,0.89,4,174,2,0,0,0,2,0,696,0,1550.4587156,8,0.0229885057471
0.43,0.77,3,237,3,1,0,0,2,0,711,0,2200.0,9,0.0126582278481
0.81,0.9,4,270,10,0,0,0,1,1,1080,1,14.6913199461,40,0.0148148148148
0.19,0.94,4,196,5,0,0,0,2,0,784,0,393.258426966,20,0.0204081632653
0.6,0.83,4,216,2,1,0,0,0,0,864,0,43.8933391858,8,0.0185185185185
0.75,0.63,4,209,3,0,0,1,4,1,836,2,152.838427948,12,0.0191387559809
0.41,0.68,3,191,4,0,0,0,4,1,573,1,57.9364753256,12,0.0157068062827
0.4,0.57,2,160,3,0,1,0,1,0,320,0,8.36910127808,6,0.0125
0.84,0.85,3,243,2,0,0,0,1,0,729,0,1840000.0,6,0.0123456790123
0.97,0.57,3,144,3,0,0,0,5,0,432,0,22.3330688131,9,0.0208333333333
0.57,0.51,2,152,2,0,0,0,1,1,304,1,8.69199340073,4,0.0131578947368
0.46,0.54,2,143,3,0,1,0,4,1,286,1,7.43949044586,6,0.013986013986
0.77,0.99,5,228,5,0,1,0,3,0,1140,0,10.4782088775,25,0.0219298245614
0.1,0.91,6,246,4,0,1,0,0,1,1476,1,1.97129083708,24,0.0243902439024
0.98,0.92,4,201,3,1,0,0,3,0,804,0,175.968716673,12,0.0199004975124
0.1,0.82,6,266,4,0,1,0,6,0,1596,0,1.46336920805,24,0.0225563909774
0.76,0.65,4,195,3,0,0,0,4,0,780,0,676.402767102,12,0.0205128205128
0.59,0.79,3,217,4,0,0,0,7,1,651,1,261.298274445,12,0.0138248847926
0.81,0.84,3,216,3,0,0,0,4,1,648,1,275.83053947,9,0.0138888888889
0.86,0.55,3,269,2,0,0,0,9,0,807,0,305.66967954,6,0.0111524163569
0.1,0.87,6,306,4,0,1,0,3,1,1836,1,0.897629442246,24,0.0196078431373
0.85,0.99,6,153,6,0,0,0,2,1,918,1,51.7888136163,36,0.0392156862745
0.24,0.94,6,141,3,1,0,0,4,0,846,0,45.288531775,18,0.0425531914894
0.92,0.68,5,210,2,0,0,0,7,0,1050,0,18.6331787038,10,0.0238095238095
0.57,0.81,4,200,3,1,0,0,6,1,800,1,155.692185641,12,0.02
